molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"2719",0,1,0,0,0,8,0,1,319.876,6.931,653.407,367.562,23.100,191.310,71.435,1140.163,1.000,4.000,0.0421300,0.0061218,0.8077793,36.166,11.045,15.569,6.415,4.567,-4.505,-3.663,-6.281,1491.909,0.419,2076.552,-2.566,8.216,0.722,4,0.599,3,100.000,0.000,0.000,24.466,3,0,10,0,10,0,22,0,0.027
"49837170",0,0,0,0,0,2,0,0,385.348,2.255,636.955,110.192,122.386,280.323,124.054,1123.490,1.000,6.000,0.0045243,0.0094198,0.8205449,40.201,10.902,18.691,10.968,3.775,-5.901,-5.529,-5.773,684.404,-0.464,1570.044,-2.596,9.382,1.321,4,0.413,3,100.000,124.054,0.000,80.223,6,0,23,4,19,4,28,1,0.001
"49837066",0,0,0,0,0,2,0,0,403.338,6.238,598.030,113.456,123.150,195.773,165.651,1081.444,1.000,6.000,0.0359790,0.0100329,0.8520098,37.711,9.685,18.426,10.319,3.582,-5.406,-5.894,-4.860,673.078,-0.282,2605.825,-2.907,9.578,1.532,4,0.318,3,100.000,165.651,0.000,78.732,6,0,23,4,19,4,29,0,0.002
"49837065",0,0,0,0,0,3,0,0,355.346,4.401,556.857,171.100,122.213,179.202,84.342,1019.534,1.000,6.000,0.0189997,0.0107748,0.8797429,34.433,9.599,16.648,9.852,2.888,-4.183,-5.183,-4.332,686.995,-0.463,955.303,-2.853,9.503,1.428,4,0.128,3,94.634,84.342,0.000,80.331,6,0,19,0,19,0,26,0,0.033
"49837062",0,0,0,0,0,2,0,0,366.369,6.272,582.981,182.323,115.572,200.732,84.354,1059.428,1.000,5.500,0.0371311,0.0094343,0.8621013,36.877,10.014,17.474,9.744,3.404,-4.968,-5.344,-4.721,794.197,-0.387,1117.567,-2.750,9.263,1.590,4,0.362,3,100.000,84.354,0.000,68.827,5,0,23,4,19,4,27,0,0.007
"49837062",0,0,0,0,0,2,0,0,366.369,3.029,649.999,172.360,111.344,281.947,84.348,1128.823,1.000,5.500,0.0081259,0.0084616,0.8066210,40.430,11.145,18.248,10.429,3.938,-6.141,-5.344,-6.006,871.009,-0.491,1234.756,-2.386,9.310,1.585,4,0.521,3,100.000,84.348,0.000,68.397,5,0,23,4,19,4,27,1,0.001
"49837061",0,0,0,0,0,4,0,0,379.408,6.193,648.558,214.430,84.392,265.370,84.366,1159.190,1.000,4.000,0.0330836,0.0061675,0.8228478,40.203,11.127,17.546,8.211,4.932,-6.344,-6.207,-5.664,1568.944,-0.302,2333.111,-1.756,8.894,1.484,2,0.826,1,100.000,84.366,0.000,55.576,4,0,23,4,19,4,28,1,0.003
"49837061",0,0,0,0,0,4,0,0,379.408,6.613,646.604,204.847,94.156,263.242,84.358,1156.372,1.000,4.000,0.0378160,0.0061862,0.8239957,40.070,11.155,17.613,8.258,4.844,-6.309,-6.207,-5.635,1267.705,-0.395,1852.747,-1.943,8.801,1.478,2,0.819,1,100.000,84.358,0.000,57.602,4,0,23,4,19,4,28,1,0.002
"49837060",0,0,0,0,0,4,0,0,365.382,6.327,630.002,192.861,86.487,266.291,84.363,1115.132,1.000,4.000,0.0358957,0.0063492,0.8254816,38.448,10.730,16.979,8.187,4.639,-6.011,-5.984,-5.626,1498.799,-0.317,2220.490,-1.791,8.894,1.487,2,0.706,3,100.000,84.363,0.000,55.983,4,0,22,3,19,3,27,1,0.006
"49837060",0,0,0,0,0,4,0,0,365.382,6.267,631.690,192.948,86.507,267.874,84.362,1117.600,1.000,4.000,0.0351393,0.0063322,0.8244897,38.562,10.764,17.008,8.202,4.656,-6.041,-5.984,-5.649,1498.156,-0.319,2219.426,-1.786,8.797,1.492,2,0.712,3,100.000,84.362,0.000,55.996,4,0,22,3,19,3,27,1,0.005
"49836944",0,0,0,0,0,2,1,0,351.355,6.259,597.648,160.109,86.142,267.030,84.366,1055.665,1.000,4.000,0.0371111,0.0066929,0.8389525,37.360,10.181,16.714,8.553,4.270,-5.758,-5.697,-5.411,1510.126,-0.166,2238.724,-1.974,8.899,1.474,1,0.633,3,100.000,84.366,0.000,56.203,4,0,22,3,19,3,26,1,0.007
"49836944",0,0,0,0,0,2,1,0,351.355,6.253,600.695,160.408,87.336,268.592,84.359,1058.911,1.000,4.000,0.0369223,0.0066590,0.8364068,37.504,10.227,16.762,8.579,4.283,-5.812,-5.697,-5.460,1471.272,-0.182,2176.327,-1.991,8.801,1.474,1,0.641,3,100.000,84.359,0.000,56.379,4,0,22,3,19,3,26,1,0.006
"49836943",0,0,0,0,0,3,0,0,353.371,6.391,603.520,168.862,88.201,262.091,84.366,1072.922,1.000,4.000,0.0380738,0.0066278,0.8398189,37.361,10.328,16.704,8.327,4.359,-5.700,-5.933,-5.374,1443.747,-0.244,2132.536,-1.934,8.890,1.476,2,0.638,3,100.000,84.366,0.000,56.209,4,0,19,0,19,0,26,0,0.008
"49836943",0,0,0,0,0,3,0,0,353.371,6.342,599.283,165.797,87.016,262.112,84.358,1068.422,1.000,4.000,0.0376443,0.0066746,0.8433898,37.181,10.284,16.641,8.309,4.340,-5.624,-5.933,-5.316,1481.592,-0.226,2192.818,-1.912,8.797,1.484,2,0.627,3,100.000,84.358,0.000,56.284,4,0,19,0,19,0,26,0,0.010
"49836942",0,0,0,0,0,2,0,0,388.376,1.499,635.266,22.065,118.480,410.357,84.364,1149.069,1.000,5.500,0.0019565,0.0086578,0.8351676,42.466,12.299,19.237,11.316,4.180,-5.882,-6.410,-6.156,745.343,-0.482,1043.588,-2.065,9.093,1.547,3,0.588,3,100.000,84.364,0.000,69.647,5,0,25,0,25,0,29,1,0.004
"49836941",0,0,0,0,0,2,0,0,388.376,5.460,647.206,24.393,99.870,438.579,84.364,1157.877,1.000,5.000,0.0257471,0.0077255,0.8239433,43.088,12.445,19.424,10.917,4.601,-6.277,-6.610,-6.472,1119.018,-0.331,1619.141,-1.623,8.910,1.428,2,0.707,1,100.000,84.364,0.000,66.120,5,0,25,0,25,0,29,1,0.005
"49836940",0,0,0,0,0,2,0,0,390.434,3.387,633.376,82.068,112.078,356.152,83.077,1142.377,1.000,5.500,0.0100404,0.0086836,0.8344040,41.681,12.363,18.942,10.898,4.113,-5.843,-6.392,-5.910,857.162,-0.426,1194.254,-2.138,8.983,1.311,3,0.570,3,100.000,42.744,0.000,69.505,5,0,24,0,24,0,28,1,0.004
"25211910",0,0,0,0,0,2,0,0,367.357,4.733,577.828,183.160,123.957,186.356,84.355,1054.089,1.000,6.000,0.0212548,0.0103837,0.8668653,36.526,9.936,17.436,10.183,3.093,-4.704,-5.166,-4.575,661.330,-0.450,916.938,-2.956,9.515,1.440,4,0.254,3,95.535,84.355,0.000,80.390,6,0,23,4,19,4,27,0,0.008
"25211805",0,0,0,0,0,2,0,0,349.367,5.174,569.885,183.065,124.145,219.948,42.727,1039.210,1.000,6.000,0.0257579,0.0105284,0.8706557,36.251,10.319,17.257,10.379,2.881,-4.386,-4.804,-4.674,658.616,-0.544,539.975,-2.841,9.300,1.222,4,0.217,3,94.265,42.727,0.000,80.437,6,0,23,4,19,4,26,0,0.021
"25211804",0,0,0,0,0,4,0,-1,351.382,8.442,615.856,204.535,124.042,244.538,42.742,1092.585,1.000,6.000,0.0652230,0.0097425,0.8330209,37.338,10.903,18.038,10.216,3.224,-4.853,-5.104,-5.400,660.103,-0.764,541.392,-2.560,9.345,1.257,4,0.253,3,96.290,42.742,0.000,80.285,6,0,19,0,19,0,26,0,0.014
"25211599",0,0,0,0,0,2,0,0,381.384,4.551,631.450,205.802,121.453,219.841,84.355,1146.037,1.000,6.000,0.0180760,0.0095019,0.8387354,40.526,10.952,18.767,10.523,3.710,-5.632,-5.684,-5.190,698.499,-0.501,972.768,-2.791,9.508,1.432,4,0.482,3,100.000,84.355,0.000,80.067,6,0,24,0,24,5,28,0,0.001
"25211597",2,0,0,0,0,2,0,1,434.368,4.723,659.336,179.257,82.479,200.080,197.521,1206.152,1.000,5.000,0.0184911,0.0075834,0.8311117,42.743,10.359,19.336,9.245,5.183,-6.985,-6.934,-5.219,1635.879,0.132,10000.000,-2.143,9.526,1.453,3,0.841,1,100.000,197.521,0.000,65.682,5,1,23,4,19,4,31,1,0.000
"25211596",0,0,0,0,0,3,0,0,396.396,4.517,623.664,276.154,94.052,169.102,84.356,1146.078,1.000,5.750,0.0178049,0.0092197,0.8492275,39.401,10.414,18.021,9.506,3.950,-5.424,-5.854,-4.778,1270.583,-0.280,1857.239,-2.369,9.024,1.287,4,0.495,3,100.000,84.356,0.000,74.861,6,0,23,4,19,4,29,0,0.006
"25211494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25211494",0,0,0,0,0,3,0,0,409.438,5.574,678.649,311.463,90.848,191.977,84.361,1229.826,1.000,6.000,0.0252666,0.0088411,0.8179913,42.971,11.322,19.437,10.019,4.407,-6.297,-6.018,-5.393,1362.651,-0.315,2003.236,-2.230,8.082,1.284,4,0.655,1,100.000,84.361,0.000,67.657,6,0,23,4,19,4,30,1,0.001
"25211378",0,0,0,0,0,2,0,0,380.396,5.577,613.580,267.490,86.685,175.050,84.355,1124.856,1.000,5.000,0.0276480,0.0081489,0.8524948,39.250,10.213,17.709,8.954,4.187,-5.682,-5.828,-4.754,1492.324,-0.145,2209.898,-2.308,9.235,1.307,4,0.630,3,100.000,84.355,0.000,66.409,5,0,23,4,19,4,28,0,0.004
"25210996",0,0,0,0,0,2,0,0,366.369,4.398,583.436,182.532,115.432,201.117,84.355,1059.566,1.000,5.000,0.0182515,0.0085699,0.8615041,36.886,10.015,16.947,9.254,3.611,-5.152,-5.543,-4.732,796.640,-0.387,1121.304,-2.746,9.365,1.586,3,0.458,3,100.000,84.355,0.000,69.002,5,0,23,4,19,4,27,0,0.005
"24785968",0,0,0,0,0,2,0,0,402.402,1.482,639.148,74.601,114.445,365.721,84.380,1179.602,1.000,5.500,0.0018617,0.0086052,0.8447358,43.262,12.247,19.469,10.994,4.352,-5.950,-6.695,-5.788,813.986,-0.419,1148.084,-2.148,9.078,1.550,4,0.675,3,100.000,84.380,0.000,68.883,5,0,25,0,25,0,30,1,0.003
"24785968",0,0,0,0,0,2,0,0,402.402,1.752,639.949,74.607,112.416,368.553,84.373,1180.726,1.000,5.500,0.0025998,0.0085944,0.8442142,43.334,12.263,19.497,11.001,4.376,-5.964,-6.695,-5.810,850.866,-0.402,1204.294,-2.101,9.068,1.543,4,0.677,3,100.000,84.373,0.000,68.227,5,0,25,0,25,0,30,1,0.003
"24785966",0,0,0,0,0,3,0,0,367.397,6.322,609.629,183.872,84.381,257.009,84.366,1104.965,1.000,4.000,0.0361757,0.0065614,0.8478752,38.595,10.582,17.122,8.281,4.586,-5.809,-6.220,-5.219,1569.317,-0.193,2333.719,-1.881,8.884,1.467,1,0.728,3,100.000,84.366,0.000,55.446,4,0,19,0,19,0,27,1,0.007
"24785966",0,0,0,0,0,3,0,0,367.397,6.337,613.673,185.512,84.919,258.883,84.359,1110.044,1.000,4.000,0.0361723,0.0065181,0.8448665,38.816,10.641,17.196,8.307,4.616,-5.881,-6.220,-5.277,1550.996,-0.203,2304.070,-1.885,8.795,1.469,1,0.741,3,100.000,84.359,0.000,55.661,4,0,19,0,19,0,27,1,0.006
"24785702",1,0,0,0,0,2,0,0,393.435,6.305,662.236,226.170,88.523,263.178,84.366,1193.599,1.000,4.000,0.0333001,0.0060401,0.8217208,42.843,11.466,18.564,8.698,5.120,-6.917,-6.726,-5.672,1433.616,-0.224,2116.361,-2.032,8.893,1.472,2,1.005,1,100.000,84.366,0.000,56.295,4,1,25,0,25,6,29,1,0.000
"24785702",1,0,0,0,0,2,0,0,393.435,6.327,664.118,226.178,88.913,264.669,84.359,1198.589,1.000,4.000,0.0334025,0.0060230,0.8216745,43.057,11.526,18.646,8.716,5.150,-6.950,-6.726,-5.680,1421.474,-0.228,2096.812,-2.034,8.803,1.474,2,1.019,1,100.000,84.359,0.000,56.494,4,1,25,0,25,6,29,1,0.000
"24785700",0,0,0,0,0,2,0,0,365.382,4.193,589.296,182.343,87.347,235.252,84.353,1071.801,1.000,4.000,0.0164050,0.0067878,0.8594906,37.702,10.166,16.580,8.325,4.333,-5.609,-5.919,-4.928,1470.913,-0.138,2175.601,-2.109,8.915,1.483,2,0.684,3,100.000,84.353,0.000,55.917,4,0,23,4,19,4,27,0,0.007
"24785700",0,0,0,0,0,2,0,0,365.382,4.396,588.968,183.135,88.588,232.897,84.348,1069.789,1.000,4.000,0.0180626,0.0067915,0.8588928,37.599,10.138,16.566,8.316,4.309,-5.603,-5.919,-4.926,1431.595,-0.151,2112.665,-2.140,8.827,1.482,2,0.678,3,100.000,84.348,0.000,56.232,4,0,23,4,19,4,27,0,0.007
"24785698",1,0,0,0,0,2,0,0,379.408,6.325,640.060,203.997,89.154,262.544,84.366,1144.861,1.000,4.000,0.0349461,0.0062494,0.8268871,40.886,11.006,17.908,8.645,4.806,-6.517,-6.442,-5.585,1414.019,-0.219,2085.113,-2.046,8.899,1.475,2,0.873,1,100.000,84.366,0.000,56.074,4,0,24,0,24,5,28,1,0.001
"24785698",0,0,0,0,0,2,0,0,379.408,6.199,631.702,198.313,88.078,260.950,84.360,1135.660,1.000,4.000,0.0338337,0.0063321,0.8333328,40.503,10.904,17.772,8.607,4.755,-6.367,-6.442,-5.473,1447.624,-0.196,2138.585,-2.032,8.803,1.485,2,0.850,1,100.000,84.360,0.000,56.118,4,0,24,0,24,5,28,1,0.002
"24785697",1,0,0,0,0,5,0,0,381.424,6.310,669.699,229.241,89.333,266.759,84.365,1193.641,1.000,4.000,0.0333570,0.0059728,0.8125834,40.953,11.503,17.775,8.084,5.115,-6.563,-6.508,-5.837,1408.484,-0.433,2076.279,-1.746,8.899,1.484,2,0.875,1,100.000,84.365,0.000,56.057,4,1,19,0,19,0,28,1,0.002
"24785697",1,0,0,0,0,5,0,0,381.424,6.593,670.063,224.025,95.793,265.885,84.359,1194.931,1.000,4.000,0.0363794,0.0059696,0.8127265,40.996,11.555,17.863,8.123,5.078,-6.569,-6.508,-5.830,1223.181,-0.498,1782.532,-1.868,8.811,1.480,2,0.879,1,100.000,84.359,0.000,57.622,4,1,19,0,19,0,28,1,0.001
"24785426",1,0,0,0,0,4,0,0,393.435,6.143,669.099,234.937,83.948,265.848,84.365,1202.319,1.000,4.000,0.0313882,0.0059782,0.8172492,41.933,11.537,18.118,8.261,5.208,-6.715,-6.731,-5.757,1584.225,-0.309,2357.661,-1.746,8.901,1.483,2,0.943,1,100.000,84.365,0.000,55.537,4,1,24,0,24,5,29,1,0.001
"24785426",1,0,0,0,0,4,0,0,393.435,6.176,670.346,236.689,84.366,264.931,84.359,1204.363,1.000,4.000,0.0316711,0.0059671,0.8166533,42.006,11.553,18.147,8.260,5.217,-6.737,-6.731,-5.762,1569.838,-0.314,2334.341,-1.757,8.803,1.485,2,0.948,1,100.000,84.359,0.000,55.659,4,1,24,0,24,5,29,1,0.001
"24785174",0,0,0,0,0,4,0,0,353.371,6.318,614.260,173.804,89.365,266.725,84.366,1082.682,1.000,4.000,0.0368669,0.0065119,0.8301311,37.154,10.447,16.562,8.171,4.415,-5.729,-5.933,-5.553,1407.509,-0.335,2074.736,-1.843,8.901,1.485,2,0.619,3,100.000,84.366,0.000,56.110,4,0,19,0,19,0,26,1,0.009
"24785174",0,0,0,0,0,4,0,0,353.371,6.584,614.921,169.197,95.726,265.640,84.358,1084.400,1.000,4.000,0.0399797,0.0065049,0.8301160,37.212,10.501,16.656,8.209,4.381,-5.741,-5.933,-5.548,1224.987,-0.397,1785.359,-1.964,8.814,1.482,2,0.624,3,100.000,84.358,0.000,57.632,4,0,19,0,19,0,26,1,0.007
"24785172",0,0,0,0,0,3,0,0,339.344,3.975,555.813,147.081,86.748,237.631,84.354,995.305,1.000,4.000,0.0158725,0.0071967,0.8673751,34.021,9.486,15.253,8.036,3.860,-4.853,-5.646,-4.811,1490.294,-0.179,2206.613,-1.993,8.928,1.493,2,0.437,3,100.000,84.354,0.000,55.948,4,0,19,0,19,0,25,0,0.048
"24785172",0,0,0,0,0,3,0,0,339.344,6.541,582.392,136.460,95.841,265.731,84.359,1024.111,1.000,4.000,0.0417826,0.0068682,0.8436865,35.442,9.948,16.126,8.353,4.003,-5.323,-5.646,-5.329,1221.899,-0.308,1780.509,-2.062,8.813,1.484,2,0.507,3,100.000,84.359,0.000,57.632,4,0,19,0,19,0,25,0,0.014
"24782903",0,0,0,0,0,2,0,0,408.425,2.681,640.982,82.101,111.937,322.236,124.708,1157.320,1.000,5.500,0.0062104,0.0085806,0.8316778,41.955,11.992,19.131,10.700,4.326,-6.158,-6.758,-5.792,859.802,-0.330,2025.778,-2.255,9.056,1.514,3,0.609,3,100.000,84.374,0.000,69.418,5,0,24,0,24,0,29,1,0.002
"24782902",0,0,0,0,0,2,0,0,388.376,3.281,634.206,22.089,118.478,409.274,84.365,1147.939,1.000,5.500,0.0093761,0.0086723,0.8360148,42.411,12.282,19.320,11.306,4.172,-5.863,-6.410,-6.137,745.374,-0.480,1043.645,-2.069,9.055,1.524,3,0.586,3,100.000,84.365,0.000,69.693,5,0,25,0,25,0,29,1,0.005
"24782649",0,0,0,0,0,2,0,0,402.402,3.459,639.948,74.929,114.211,366.426,84.381,1180.104,1.000,5.500,0.0101362,0.0085944,0.8439186,43.289,12.254,19.589,10.999,4.357,-5.964,-6.695,-5.805,818.149,-0.419,1154.443,-2.142,9.040,1.532,4,0.676,3,100.000,84.381,0.000,68.875,5,0,25,0,25,0,30,1,0.003
"24782646",0,0,0,0,0,2,0,0,391.379,3.668,624.064,82.339,118.338,339.015,84.371,1143.584,1.000,5.500,0.0117668,0.0088132,0.8474512,41.566,11.757,18.984,10.802,4.068,-5.685,-6.411,-5.617,747.651,-0.449,1047.172,-2.314,9.049,1.559,1,0.579,3,100.000,84.371,0.000,72.429,6,0,24,0,24,0,29,0,0.004
"24782646",0,0,0,0,0,2,0,0,391.379,3.705,628.137,81.425,117.671,344.685,84.356,1149.369,1.000,5.500,0.0119409,0.0087560,0.8447929,41.851,11.843,19.084,10.846,4.115,-5.756,-6.411,-5.687,758.616,-0.449,1063.574,-2.282,9.052,1.561,1,0.593,3,100.000,84.356,0.000,72.499,6,0,24,0,24,0,29,1,0.004
"24782142",0,0,0,0,0,4,0,0,367.397,3.914,610.769,208.702,82.563,235.148,84.356,1105.429,1.000,4.000,0.0138567,0.0065491,0.8465291,37.763,10.417,16.442,7.902,4.575,-5.666,-6.220,-5.137,1632.883,-0.239,2435.739,-1.829,8.929,1.492,2,0.686,3,100.000,84.356,0.000,54.675,4,0,19,0,19,0,27,0,0.012
"24782142",0,0,0,0,0,4,0,0,367.397,6.581,634.016,195.839,91.499,262.319,84.359,1132.468,1.000,4.000,0.0382409,0.0063090,0.8287352,39.104,10.905,17.277,8.203,4.711,-6.083,-6.220,-5.554,1343.435,-0.359,1972.679,-1.898,8.807,1.480,2,0.755,3,100.000,84.359,0.000,57.018,4,0,19,0,19,0,27,1,0.004
"56676627",0,0,0,0,0,1,0,0,229.278,5.659,464.494,280.469,59.215,124.809,0.000,778.501,1.000,3.250,0.0411298,0.0069969,0.8810986,25.551,6.999,11.543,6.534,2.538,-3.453,-3.156,-4.051,2718.715,-0.005,1458.296,-2.075,8.297,0.252,5,0.085,3,100.000,0.000,0.000,48.100,3,0,14,0,14,4,17,0,0.680
"56669809",0,0,0,0,0,0,0,1,213.279,6.972,458.729,275.401,59.204,124.124,0.000,762.553,1.000,2.500,0.0637499,0.0054498,0.8799446,25.549,6.825,11.474,5.997,2.730,-3.744,-3.104,-4.067,2719.358,0.054,1458.669,-2.173,8.260,0.294,5,0.215,3,100.000,0.000,0.000,39.906,2,0,14,0,14,4,16,0,0.258
"56669808",0,0,0,0,0,0,0,1,213.279,7.171,454.341,268.729,49.609,136.003,0.000,758.497,1.000,2.500,0.0677953,0.0055025,0.8852910,25.500,6.837,11.497,6.002,2.786,-3.666,-3.104,-4.037,3353.213,0.141,1829.411,-1.955,8.240,0.303,5,0.205,3,100.000,0.000,0.000,38.459,2,0,14,0,14,4,16,0,0.510
"53362611",1,0,0,0,0,1,0,1,343.348,9.382,600.617,187.909,59.217,235.777,117.713,1036.046,1.000,2.500,0.0849585,0.0041624,0.8244297,36.918,9.339,16.363,6.919,5.037,-6.633,-6.117,-5.497,2718.581,0.211,6436.574,-1.684,8.420,0.767,3,0.910,1,100.000,117.713,0.000,39.878,2,1,20,0,20,4,25,1,0.002
"53362610",1,0,0,0,0,1,0,1,361.381,9.113,594.250,136.107,58.018,234.812,165.313,1031.970,1.000,3.000,0.0804697,0.0050484,0.8310760,36.746,9.627,16.763,7.398,4.995,-6.568,-6.358,-5.385,2790.728,0.349,10000.000,-1.666,8.667,0.920,3,0.803,1,100.000,118.024,0.000,39.509,2,0,20,0,20,3,25,1,0.002
"53362555",2,0,0,0,0,4,0,1,483.504,8.587,761.890,204.269,56.036,332.515,169.070,1363.999,1.000,3.500,0.0540631,0.0045938,0.7806963,49.040,13.525,20.926,8.285,7.040,-8.966,-9.053,-6.666,2914.119,0.124,10000.000,-0.997,8.526,0.633,5,1.486,1,100.000,121.778,0.000,55.025,4,1,26,0,26,3,34,1,0.000
"53362549",0,0,0,0,0,1,0,0,313.755,9.358,503.799,212.356,143.787,85.543,62.113,865.834,1.000,7.250,0.1011344,0.0143907,0.8720292,28.672,8.573,16.275,10.898,1.093,-3.113,-3.314,-4.011,428.910,-0.605,433.745,-3.772,8.838,0.940,4,-0.411,3,80.463,0.000,0.000,87.731,5,0,14,0,14,4,20,0,0.041
"53362498",0,0,0,0,0,1,0,0,297.756,7.810,490.512,218.031,98.965,84.705,88.811,840.658,1.000,7.250,0.0725643,0.0147805,0.8782031,27.656,8.226,15.448,13.065,1.358,-1.716,-3.070,-3.907,45.438,-0.134,1749.512,-2.949,8.628,0.743,5,-0.467,3,64.559,0.000,0.000,67.318,4,0,14,0,14,3,19,0,6.432
"53362498",0,0,0,0,0,1,0,0,297.756,10.555,492.994,215.234,106.343,86.905,84.512,844.091,1.000,7.250,0.1319912,0.0147061,0.8761592,27.814,8.285,16.332,13.135,1.312,-1.737,-3.070,-3.950,38.677,-0.213,1392.327,-3.077,8.765,0.894,5,-0.460,3,63.039,0.000,0.000,68.489,4,0,14,0,14,3,19,0,4.563
"53362492",0,0,0,0,0,1,0,1,265.259,7.344,475.516,219.639,59.261,124.068,72.548,802.308,1.000,3.250,0.0672221,0.0068347,0.8781329,26.497,6.745,12.587,6.581,2.962,-3.962,-3.873,-4.096,2716.009,0.169,3637.437,-2.079,8.549,0.468,5,0.147,3,100.000,72.548,0.000,48.139,3,0,14,0,14,4,19,0,0.242
"53362437",0,0,0,0,0,1,0,1,299.704,8.217,491.590,212.583,59.264,86.015,133.728,841.396,1.000,3.250,0.0802377,0.0066112,0.8767908,27.698,7.289,13.433,6.382,3.396,-4.588,-4.570,-3.936,2715.790,0.317,7868.681,-2.213,8.638,0.756,4,0.251,3,100.000,72.555,0.000,48.208,3,0,14,0,14,4,20,0,0.057
"53362209",0,0,0,0,0,1,0,1,257.332,5.668,503.671,324.737,57.652,121.282,0.000,873.264,1.000,3.250,0.0367906,0.0064526,0.8772344,29.310,7.881,12.796,6.594,3.139,-4.141,-3.714,-4.097,2813.132,0.004,1513.113,-2.059,8.282,0.243,5,0.336,3,100.000,0.000,0.000,48.144,3,0,14,0,14,4,19,0,0.163
"53362157",0,0,0,0,0,1,0,0,257.332,5.529,505.096,326.277,58.498,120.321,0.000,874.662,1.000,3.250,0.0349531,0.0064344,0.8756916,29.357,7.886,12.786,6.596,3.140,-4.166,-3.714,-4.117,2761.598,-0.005,1483.174,-2.078,8.281,0.245,5,0.340,3,100.000,0.000,0.000,48.089,3,0,14,0,14,4,19,0,0.147
"53361523",1,0,0,0,0,1,0,1,343.348,6.068,599.056,187.811,59.216,234.487,117.542,1034.625,1.000,2.500,0.0355841,0.0041732,0.8258208,36.849,9.319,15.663,6.906,5.026,-6.601,-6.117,-5.469,2718.631,0.213,6422.836,-1.689,8.448,0.976,3,0.906,1,100.000,117.542,0.000,39.925,2,1,20,0,20,4,25,1,0.002
"53361522",0,0,0,0,0,1,0,1,341.854,8.297,584.571,200.247,56.038,209.433,118.853,1026.918,1.000,3.000,0.0670342,0.0051320,0.8420766,36.301,10.679,16.178,7.172,4.772,-6.191,-5.955,-5.086,2913.985,0.268,7038.537,-1.719,8.556,0.654,4,0.792,3,100.000,0.000,0.000,39.515,2,0,20,0,20,3,23,1,0.004
"53361521",2,0,0,0,0,4,0,0,451.444,6.387,744.993,189.061,59.218,374.936,121.778,1316.189,1.000,3.000,0.0309981,0.0040269,0.7796362,47.532,13.062,19.642,8.045,6.793,-8.645,-8.525,-6.886,2718.551,-0.028,6775.093,-0.906,8.339,0.665,4,1.456,1,100.000,121.778,0.000,55.429,4,1,26,0,26,4,33,1,0.000
"53361520",0,0,0,0,0,0,0,1,235.233,7.968,442.263,187.136,55.374,117.048,82.705,731.501,1.000,2.500,0.0867936,0.0056528,0.8877588,24.238,5.950,11.726,5.912,2.870,-3.813,-3.544,-3.906,2956.574,0.298,4531.826,-2.128,8.665,0.764,4,0.133,3,100.000,82.705,0.000,38.991,2,0,14,0,14,4,17,0,0.270
"95996",0,0,0,0,0,0,0,1,199.252,6.780,426.373,187.136,59.229,180.008,0.000,702.427,1.000,2.500,0.0654373,0.0058634,0.8962785,23.676,6.725,10.963,6.300,2.421,-3.172,-2.827,-4.069,2717.881,0.072,1457.813,-1.977,8.290,0.319,4,0.058,3,100.000,0.000,0.000,39.907,2,0,14,0,14,4,15,0,1.412
"56683267",2,1,0,0,0,6,0,1,463.504,13.591,801.426,269.991,90.680,323.373,117.382,1425.977,1.000,5.500,0.1295291,0.0068628,0.7644983,50.149,14.079,23.199,10.064,5.596,-8.124,-7.577,-7.611,341.097,-0.146,752.221,-3.538,8.272,1.431,1,1.144,1,92.087,117.382,0.000,56.700,5,1,25,0,25,5,34,1,0.000
